Thu Apr  4 05:41:19 2019;1554349279.4069128;2.75868
Thu Apr  4 05:41:34 2019;1554349294.5981736;2.75857
Thu Apr  4 05:41:49 2019;1554349309.7833207;2.75848
Thu Apr  4 05:42:04 2019;1554349324.9622388;2.75838
Thu Apr  4 05:42:20 2019;1554349340.1435926;2.75829
Thu Apr  4 05:42:35 2019;1554349355.3222542;2.75819
Thu Apr  4 05:42:50 2019;1554349370.5046153;2.75808
Thu Apr  4 05:43:05 2019;1554349385.681784;2.75798
Thu Apr  4 05:43:20 2019;1554349400.8638546;2.75789
Thu Apr  4 05:43:36 2019;1554349416.044171;2.7578
Thu Apr  4 05:43:51 2019;1554349431.223238;2.75771
Thu Apr  4 05:44:06 2019;1554349446.4048085;2.75761
Thu Apr  4 05:44:21 2019;1554349461.5801747;2.75751
Thu Apr  4 05:44:36 2019;1554349476.7606933;2.75742
Thu Apr  4 05:44:51 2019;1554349491.9391592;2.75733
Thu Apr  4 05:45:07 2019;1554349507.1203895;2.75722
Thu Apr  4 05:45:22 2019;1554349522.30117;2.75712
Thu Apr  4 05:45:37 2019;1554349537.4776366;2.75703
Thu Apr  4 05:45:52 2019;1554349552.6553686;2.75693
Thu Apr  4 05:46:07 2019;1554349567.8394387;2.75682
Thu Apr  4 05:46:23 2019;1554349583.018591;2.75674
Thu Apr  4 05:46:38 2019;1554349598.200153;2.75663
Thu Apr  4 05:46:53 2019;1554349613.380665;2.75654
Thu Apr  4 05:47:08 2019;1554349628.561537;2.75646
Thu Apr  4 05:47:23 2019;1554349643.7479005;2.75636
Thu Apr  4 05:47:38 2019;1554349658.9343314;2.75628
Thu Apr  4 05:47:54 2019;1554349674.1195543;2.75619
Thu Apr  4 05:48:09 2019;1554349689.3038442;2.75611
Thu Apr  4 05:48:24 2019;1554349704.4859574;2.75604
Thu Apr  4 05:48:39 2019;1554349719.6722703;2.75595
Thu Apr  4 05:48:54 2019;1554349734.85877;2.75585
Thu Apr  4 05:49:10 2019;1554349750.0413294;2.75576
Thu Apr  4 05:49:25 2019;1554349765.2191598;2.75567
Thu Apr  4 05:49:40 2019;1554349780.4049993;2.75557
Thu Apr  4 05:49:55 2019;1554349795.5816476;2.75547
Thu Apr  4 05:50:10 2019;1554349810.7610226;2.75539
Thu Apr  4 05:50:25 2019;1554349825.9445758;2.75529
Thu Apr  4 05:50:41 2019;1554349841.1313734;2.7552
Thu Apr  4 05:50:56 2019;1554349856.3150005;2.7551
Thu Apr  4 05:51:11 2019;1554349871.4943295;2.75501
Thu Apr  4 05:51:26 2019;1554349886.6777093;2.75491
Thu Apr  4 05:51:41 2019;1554349901.8651955;2.75481
Thu Apr  4 05:51:57 2019;1554349917.056663;2.75469
Thu Apr  4 05:52:12 2019;1554349932.2482066;2.75461
Thu Apr  4 05:52:27 2019;1554349947.4316094;2.75451
Thu Apr  4 05:52:42 2019;1554349962.617192;2.75441
Thu Apr  4 05:52:57 2019;1554349977.806178;2.75432
Thu Apr  4 05:53:12 2019;1554349992.9948823;2.75421
Thu Apr  4 05:53:28 2019;1554350008.1733892;2.75413
Thu Apr  4 05:53:43 2019;1554350023.3598588;2.75403
Thu Apr  4 05:53:58 2019;1554350038.5404959;2.75393
Thu Apr  4 05:54:13 2019;1554350053.7237484;2.75384
Thu Apr  4 05:54:28 2019;1554350068.9116085;2.75375
Thu Apr  4 05:54:44 2019;1554350084.095999;2.75365
Thu Apr  4 05:54:59 2019;1554350099.2872844;2.75355
Thu Apr  4 05:55:14 2019;1554350114.4768;2.75345
Thu Apr  4 05:55:29 2019;1554350129.6576178;2.75336
Thu Apr  4 05:55:44 2019;1554350144.8461864;2.75327
Thu Apr  4 05:56:00 2019;1554350160.033601;2.75317
Thu Apr  4 05:56:15 2019;1554350175.2119627;2.75306
Thu Apr  4 05:56:30 2019;1554350190.3964248;2.75297
Thu Apr  4 05:56:45 2019;1554350205.5736601;2.75289
Thu Apr  4 05:57:00 2019;1554350220.7498481;2.75279
Thu Apr  4 05:57:15 2019;1554350235.934973;2.75268
Thu Apr  4 05:57:31 2019;1554350251.1246552;2.75259
Thu Apr  4 05:57:46 2019;1554350266.312083;2.75249
Thu Apr  4 05:58:01 2019;1554350281.4932485;2.75239
Thu Apr  4 05:58:16 2019;1554350296.6728575;2.75229
Thu Apr  4 05:58:31 2019;1554350311.8549032;2.75219
Thu Apr  4 05:58:47 2019;1554350327.041675;2.75211
Thu Apr  4 05:59:02 2019;1554350342.227676;2.75201
Thu Apr  4 05:59:17 2019;1554350357.4096017;2.75191
Thu Apr  4 05:59:32 2019;1554350372.5871205;2.75182
Thu Apr  4 05:59:47 2019;1554350387.7674127;2.75172
Thu Apr  4 06:00:02 2019;1554350402.9468842;2.75162
Thu Apr  4 06:00:18 2019;1554350418.127051;2.75153
Thu Apr  4 06:00:33 2019;1554350433.3048792;2.75143
Thu Apr  4 06:00:48 2019;1554350448.4829745;2.75133
Thu Apr  4 06:01:03 2019;1554350463.6549664;2.75123
Thu Apr  4 06:01:18 2019;1554350478.8295639;2.75113
Thu Apr  4 06:01:34 2019;1554350494.0066783;2.75103
Thu Apr  4 06:01:49 2019;1554350509.1856976;2.75093
Thu Apr  4 06:02:04 2019;1554350524.3660054;2.75083
Thu Apr  4 06:02:19 2019;1554350539.5435798;2.75073
Thu Apr  4 06:02:34 2019;1554350554.7186677;2.75063
Thu Apr  4 06:02:49 2019;1554350569.8906164;2.75054
Thu Apr  4 06:03:05 2019;1554350585.0660708;2.75044
Thu Apr  4 06:03:20 2019;1554350600.2436404;2.75035
Thu Apr  4 06:03:35 2019;1554350615.4156547;2.75024
Thu Apr  4 06:03:50 2019;1554350630.5950544;2.75015
Thu Apr  4 06:04:05 2019;1554350645.766645;2.75005
Thu Apr  4 06:04:20 2019;1554350660.9400566;2.74996
Thu Apr  4 06:04:36 2019;1554350676.117411;2.74986
Thu Apr  4 06:04:51 2019;1554350691.2970386;2.74976
Thu Apr  4 06:05:06 2019;1554350706.4766662;2.74965
Thu Apr  4 06:05:21 2019;1554350721.6611369;2.74956
Thu Apr  4 06:05:36 2019;1554350736.837099;2.74946
Thu Apr  4 06:05:52 2019;1554350752.0204225;2.74936
Thu Apr  4 06:06:07 2019;1554350767.199703;2.74927
Thu Apr  4 06:06:22 2019;1554350782.3786664;2.74917
Thu Apr  4 06:06:37 2019;1554350797.5585299;2.74908
Thu Apr  4 06:06:52 2019;1554350812.739494;2.74898
Thu Apr  4 06:07:07 2019;1554350827.9190853;2.74889
Thu Apr  4 06:07:23 2019;1554350843.101175;2.74879
Thu Apr  4 06:07:38 2019;1554350858.2830358;2.7487
Thu Apr  4 06:07:53 2019;1554350873.4588406;2.74864
Thu Apr  4 06:08:08 2019;1554350888.6375306;2.74853
Thu Apr  4 06:08:23 2019;1554350903.818184;2.74844
Thu Apr  4 06:08:39 2019;1554350919.0017326;2.74835
Thu Apr  4 06:08:54 2019;1554350934.1776464;2.74825
Thu Apr  4 06:09:09 2019;1554350949.3581576;2.74816
Thu Apr  4 06:09:24 2019;1554350964.5380378;2.74805
Thu Apr  4 06:09:39 2019;1554350979.719942;2.74797
Thu Apr  4 06:09:54 2019;1554350994.9014947;2.74788
Thu Apr  4 06:10:10 2019;1554351010.0834408;2.74778
Thu Apr  4 06:10:25 2019;1554351025.2603166;2.74769
Thu Apr  4 06:10:40 2019;1554351040.4367127;2.74759
Thu Apr  4 06:10:55 2019;1554351055.6211772;2.74749
Thu Apr  4 06:11:10 2019;1554351070.7992637;2.74739
Thu Apr  4 06:11:25 2019;1554351085.9779298;2.7473
Thu Apr  4 06:11:41 2019;1554351101.1606114;2.7472
Thu Apr  4 06:11:56 2019;1554351116.3410242;2.7471
Thu Apr  4 06:12:11 2019;1554351131.5256436;2.747
Thu Apr  4 06:12:26 2019;1554351146.708398;2.74691
Thu Apr  4 06:12:41 2019;1554351161.884019;2.74681
Thu Apr  4 06:12:57 2019;1554351177.0618646;2.74672
Thu Apr  4 06:13:12 2019;1554351192.2427745;2.74663
Thu Apr  4 06:13:27 2019;1554351207.422098;2.74653
Thu Apr  4 06:13:42 2019;1554351222.604438;2.74644
Thu Apr  4 06:13:57 2019;1554351237.783733;2.74633
Thu Apr  4 06:14:12 2019;1554351252.962139;2.74623
Thu Apr  4 06:14:28 2019;1554351268.145178;2.74612
Thu Apr  4 06:14:43 2019;1554351283.3243356;2.74604
Thu Apr  4 06:14:58 2019;1554351298.503691;2.74593
Thu Apr  4 06:15:13 2019;1554351313.69193;2.74583
Thu Apr  4 06:15:28 2019;1554351328.8756483;2.74574
Thu Apr  4 06:15:44 2019;1554351344.0560646;2.74564
Thu Apr  4 06:15:59 2019;1554351359.244266;2.74554
Thu Apr  4 06:16:14 2019;1554351374.4231324;2.74544
Thu Apr  4 06:16:29 2019;1554351389.604483;2.74535
Thu Apr  4 06:16:44 2019;1554351404.7884107;2.74525
Thu Apr  4 06:16:59 2019;1554351419.969352;2.74514
Thu Apr  4 06:17:15 2019;1554351435.1538725;2.74505
Thu Apr  4 06:17:30 2019;1554351450.334643;2.74495
Thu Apr  4 06:17:45 2019;1554351465.5233438;2.74484
Thu Apr  4 06:18:00 2019;1554351480.7042646;2.74476
Thu Apr  4 06:18:15 2019;1554351495.888041;2.74465
Thu Apr  4 06:18:31 2019;1554351511.0756478;2.74456
Thu Apr  4 06:18:46 2019;1554351526.2627158;2.74446
Thu Apr  4 06:19:01 2019;1554351541.445784;2.74436
Thu Apr  4 06:19:16 2019;1554351556.634656;2.74426
Thu Apr  4 06:19:31 2019;1554351571.828423;2.74417
Thu Apr  4 06:19:47 2019;1554351587.014514;2.74408
Thu Apr  4 06:20:02 2019;1554351602.1941142;2.74398
Thu Apr  4 06:20:17 2019;1554351617.375037;2.74387
Thu Apr  4 06:20:32 2019;1554351632.558369;2.74378
Thu Apr  4 06:20:47 2019;1554351647.7447386;2.74367
Thu Apr  4 06:21:02 2019;1554351662.9363294;2.74357
Thu Apr  4 06:21:18 2019;1554351678.1223557;2.74348
Thu Apr  4 06:21:33 2019;1554351693.3047514;2.74338
Thu Apr  4 06:21:48 2019;1554351708.4919772;2.7433
Thu Apr  4 06:22:03 2019;1554351723.6732676;2.74319
Thu Apr  4 06:22:18 2019;1554351738.856337;2.7431
Thu Apr  4 06:22:34 2019;1554351754.0427966;2.74301
Thu Apr  4 06:22:49 2019;1554351769.2256181;2.7429
Thu Apr  4 06:23:04 2019;1554351784.4180598;2.7428
Thu Apr  4 06:23:19 2019;1554351799.6036444;2.74271
Thu Apr  4 06:23:34 2019;1554351814.7847624;2.74261
Thu Apr  4 06:23:49 2019;1554351829.966457;2.74251
Thu Apr  4 06:24:05 2019;1554351845.1530514;2.74242
Thu Apr  4 06:24:20 2019;1554351860.3326108;2.74232
Thu Apr  4 06:24:35 2019;1554351875.5201724;2.74223
Thu Apr  4 06:24:50 2019;1554351890.703163;2.74213
Thu Apr  4 06:25:05 2019;1554351905.8835008;2.74204
Thu Apr  4 06:25:21 2019;1554351921.0627735;2.74194
Thu Apr  4 06:25:36 2019;1554351936.2402267;2.74184
Thu Apr  4 06:25:51 2019;1554351951.4209163;2.74173
Thu Apr  4 06:26:06 2019;1554351966.6060972;2.74165
Thu Apr  4 06:26:21 2019;1554351981.797677;2.74156
Thu Apr  4 06:26:36 2019;1554351996.9859998;2.74145
Thu Apr  4 06:26:52 2019;1554352012.1781557;2.74135
Thu Apr  4 06:27:07 2019;1554352027.3616443;2.74126
Thu Apr  4 06:27:22 2019;1554352042.5432456;2.74116
Thu Apr  4 06:27:37 2019;1554352057.7246666;2.74106
Thu Apr  4 06:27:52 2019;1554352072.9048982;2.74097
Thu Apr  4 06:28:08 2019;1554352088.0885031;2.74086
Thu Apr  4 06:28:23 2019;1554352103.2729723;2.74076
Thu Apr  4 06:28:38 2019;1554352118.4496646;2.74066
Thu Apr  4 06:28:53 2019;1554352133.6296887;2.74055
Thu Apr  4 06:29:08 2019;1554352148.8123868;2.74046
Thu Apr  4 06:29:23 2019;1554352163.9926279;2.74036
Thu Apr  4 06:29:39 2019;1554352179.1795454;2.74026
Thu Apr  4 06:29:54 2019;1554352194.361564;2.74014
Thu Apr  4 06:30:09 2019;1554352209.5448146;2.74005
Thu Apr  4 06:30:24 2019;1554352224.7355127;2.73995
Thu Apr  4 06:30:39 2019;1554352239.9232583;2.73985
Thu Apr  4 06:30:55 2019;1554352255.1044397;2.73975
Thu Apr  4 06:31:10 2019;1554352270.295122;2.73966
Thu Apr  4 06:31:25 2019;1554352285.4727836;2.73956
Thu Apr  4 06:31:40 2019;1554352300.6503692;2.73946
Thu Apr  4 06:31:55 2019;1554352315.8352866;2.73937
Thu Apr  4 06:32:11 2019;1554352331.0176568;2.73927
Thu Apr  4 06:32:26 2019;1554352346.2021482;2.73917
Thu Apr  4 06:32:41 2019;1554352361.3849988;2.73907
Thu Apr  4 06:32:56 2019;1554352376.5678172;2.73897
Thu Apr  4 06:33:11 2019;1554352391.757444;2.73887
Thu Apr  4 06:33:26 2019;1554352406.9469643;2.73878
Thu Apr  4 06:33:42 2019;1554352422.1332803;2.73867
Thu Apr  4 06:33:57 2019;1554352437.3216553;2.73858
Thu Apr  4 06:34:12 2019;1554352452.5031767;2.73849
Thu Apr  4 06:34:27 2019;1554352467.6900878;2.73839
Thu Apr  4 06:34:42 2019;1554352482.8686976;2.73829
Thu Apr  4 06:34:58 2019;1554352498.0524218;2.73819
Thu Apr  4 06:35:13 2019;1554352513.235646;2.73809
Thu Apr  4 06:35:28 2019;1554352528.4248564;2.738
Thu Apr  4 06:35:43 2019;1554352543.6159391;2.7379
Thu Apr  4 06:35:58 2019;1554352558.8010352;2.73779
Thu Apr  4 06:36:13 2019;1554352573.9875593;2.73769
Thu Apr  4 06:36:29 2019;1554352589.1813183;2.73759
Thu Apr  4 06:36:44 2019;1554352604.366218;2.7375
Thu Apr  4 06:36:59 2019;1554352619.5507865;2.7374
Thu Apr  4 06:37:14 2019;1554352634.7354176;2.7373
Thu Apr  4 06:37:29 2019;1554352649.918186;2.73719
Thu Apr  4 06:37:45 2019;1554352665.104309;2.7371
Thu Apr  4 06:38:00 2019;1554352680.2892709;2.737
Thu Apr  4 06:38:15 2019;1554352695.473024;2.73691
Thu Apr  4 06:38:30 2019;1554352710.6550808;2.73681
Thu Apr  4 06:38:45 2019;1554352725.846774;2.7367
Thu Apr  4 06:39:01 2019;1554352741.0328882;2.7366
Thu Apr  4 06:39:16 2019;1554352756.2170732;2.7365
Thu Apr  4 06:39:31 2019;1554352771.4045134;2.7364
Thu Apr  4 06:39:46 2019;1554352786.586359;2.7363
Thu Apr  4 06:40:01 2019;1554352801.7711394;2.73621
Thu Apr  4 06:40:16 2019;1554352816.9567468;2.73611
Thu Apr  4 06:40:32 2019;1554352832.1402304;2.73601
Thu Apr  4 06:40:47 2019;1554352847.3233285;2.73591
Thu Apr  4 06:41:02 2019;1554352862.5056438;2.73581
Thu Apr  4 06:41:17 2019;1554352877.691477;2.73571
Thu Apr  4 06:41:32 2019;1554352892.8749774;2.73562
Thu Apr  4 06:41:48 2019;1554352908.0616994;2.73552
Thu Apr  4 06:42:03 2019;1554352923.2413192;2.73542
Thu Apr  4 06:42:18 2019;1554352938.4217608;2.73533
Thu Apr  4 06:42:33 2019;1554352953.606561;2.73522
Thu Apr  4 06:42:48 2019;1554352968.7897816;2.73511
Thu Apr  4 06:43:03 2019;1554352983.9785779;2.73501
Thu Apr  4 06:43:19 2019;1554352999.1633792;2.73492
Thu Apr  4 06:43:34 2019;1554353014.344815;2.73482
Thu Apr  4 06:43:49 2019;1554353029.524658;2.73472
Thu Apr  4 06:44:04 2019;1554353044.7170565;2.73463
Thu Apr  4 06:44:19 2019;1554353059.9068043;2.73454
Thu Apr  4 06:44:35 2019;1554353075.0919967;2.73444
Thu Apr  4 06:44:50 2019;1554353090.2751691;2.73435
Thu Apr  4 06:45:05 2019;1554353105.4639263;2.73426
Thu Apr  4 06:45:20 2019;1554353120.6469753;2.73415
Thu Apr  4 06:45:35 2019;1554353135.8326705;2.73404
Thu Apr  4 06:45:51 2019;1554353151.0152779;2.73395
Thu Apr  4 06:46:06 2019;1554353166.2032466;2.73385
Thu Apr  4 06:46:21 2019;1554353181.386779;2.73375
Thu Apr  4 06:46:36 2019;1554353196.5753868;2.73364
Thu Apr  4 06:46:51 2019;1554353211.7650838;2.73355
Thu Apr  4 06:47:06 2019;1554353226.9471908;2.73345
Thu Apr  4 06:47:22 2019;1554353242.134937;2.73336
Thu Apr  4 06:47:37 2019;1554353257.315511;2.73326
Thu Apr  4 06:47:52 2019;1554353272.502055;2.73318
Thu Apr  4 06:48:07 2019;1554353287.6841187;2.73308
Thu Apr  4 06:48:22 2019;1554353302.8648043;2.73298
Thu Apr  4 06:48:38 2019;1554353318.056663;2.73289
Thu Apr  4 06:48:53 2019;1554353333.2436512;2.73281
Thu Apr  4 06:49:08 2019;1554353348.4252875;2.73273
Thu Apr  4 06:49:23 2019;1554353363.6109521;2.73262
Thu Apr  4 06:49:38 2019;1554353378.7971375;2.73252
Thu Apr  4 06:49:53 2019;1554353393.98625;2.73242
Thu Apr  4 06:50:09 2019;1554353409.1717956;2.73232
Thu Apr  4 06:50:24 2019;1554353424.3562424;2.73223
Thu Apr  4 06:50:39 2019;1554353439.54794;2.73213
Thu Apr  4 06:50:54 2019;1554353454.73876;2.73204
Thu Apr  4 06:51:09 2019;1554353469.9217367;2.73194
Thu Apr  4 06:51:25 2019;1554353485.1077926;2.73185
Thu Apr  4 06:51:40 2019;1554353500.292653;2.73174
Thu Apr  4 06:51:55 2019;1554353515.4746716;2.73165
Thu Apr  4 06:52:10 2019;1554353530.6646385;2.73156
Thu Apr  4 06:52:25 2019;1554353545.854239;2.73144
Thu Apr  4 06:52:41 2019;1554353561.0381694;2.73134
Thu Apr  4 06:52:56 2019;1554353576.2241712;2.73123
Thu Apr  4 06:53:11 2019;1554353591.4051125;2.73115
Thu Apr  4 06:53:26 2019;1554353606.5956774;2.73106
Thu Apr  4 06:53:41 2019;1554353621.7827468;2.73097
Thu Apr  4 06:53:56 2019;1554353636.965643;2.73087
Thu Apr  4 06:54:12 2019;1554353652.147954;2.73078
Thu Apr  4 06:54:27 2019;1554353667.3351622;2.73068
Thu Apr  4 06:54:42 2019;1554353682.527765;2.73058
Thu Apr  4 06:54:57 2019;1554353697.7138188;2.73048
Thu Apr  4 06:55:12 2019;1554353712.9024377;2.73038
Thu Apr  4 06:55:28 2019;1554353728.0835268;2.73028
Thu Apr  4 06:55:43 2019;1554353743.264161;2.73016
Thu Apr  4 06:55:58 2019;1554353758.4524624;2.73006
Thu Apr  4 06:56:13 2019;1554353773.6386561;2.72997
Thu Apr  4 06:56:28 2019;1554353788.8287568;2.72987
Thu Apr  4 06:56:44 2019;1554353804.0115154;2.72977
Thu Apr  4 06:56:59 2019;1554353819.1924355;2.72967
Thu Apr  4 06:57:14 2019;1554353834.3715029;2.72957
Thu Apr  4 06:57:29 2019;1554353849.5531552;2.72947
Thu Apr  4 06:57:44 2019;1554353864.731334;2.72937
Thu Apr  4 06:57:59 2019;1554353879.9123409;2.72928
Thu Apr  4 06:58:15 2019;1554353895.0917115;2.72921
Thu Apr  4 06:58:30 2019;1554353910.2762308;2.72911
Thu Apr  4 06:58:45 2019;1554353925.462333;2.72903
Thu Apr  4 06:59:00 2019;1554353940.641238;2.72893
Thu Apr  4 06:59:15 2019;1554353955.823362;2.72884
Thu Apr  4 06:59:31 2019;1554353971.0037558;2.72872
Thu Apr  4 06:59:46 2019;1554353986.182591;2.72863
Thu Apr  4 07:00:01 2019;1554354001.364448;2.72854
Thu Apr  4 07:00:16 2019;1554354016.543642;2.72845
Thu Apr  4 07:00:31 2019;1554354031.716349;2.72835
Thu Apr  4 07:00:46 2019;1554354046.8863368;2.72825
Thu Apr  4 07:01:02 2019;1554354062.0638697;2.72815
Thu Apr  4 07:01:17 2019;1554354077.23506;2.72805
Thu Apr  4 07:01:32 2019;1554354092.4057376;2.72796
Thu Apr  4 07:01:47 2019;1554354107.5812638;2.72788
Thu Apr  4 07:02:02 2019;1554354122.7511554;2.72777
Thu Apr  4 07:02:17 2019;1554354137.923917;2.72768
Thu Apr  4 07:02:33 2019;1554354153.0985558;2.72759
Thu Apr  4 07:02:48 2019;1554354168.2765567;2.72748
Thu Apr  4 07:03:03 2019;1554354183.4550583;2.72739
Thu Apr  4 07:03:18 2019;1554354198.6265411;2.72729
Thu Apr  4 07:03:33 2019;1554354213.8030849;2.72721
Thu Apr  4 07:03:48 2019;1554354228.979604;2.72711
Thu Apr  4 07:04:04 2019;1554354244.1591825;2.72701
Thu Apr  4 07:04:19 2019;1554354259.3396766;2.72691
Thu Apr  4 07:04:34 2019;1554354274.5202036;2.72681
Thu Apr  4 07:04:49 2019;1554354289.7012007;2.72671
Thu Apr  4 07:05:04 2019;1554354304.8798442;2.72662
Thu Apr  4 07:05:20 2019;1554354320.0555532;2.72652
Thu Apr  4 07:05:35 2019;1554354335.239859;2.72643
Thu Apr  4 07:05:50 2019;1554354350.4161348;2.72633
Thu Apr  4 07:06:05 2019;1554354365.6011124;2.72624
Thu Apr  4 07:06:20 2019;1554354380.7802596;2.72614
Thu Apr  4 07:06:35 2019;1554354395.9621277;2.72605
Thu Apr  4 07:06:51 2019;1554354411.1403382;2.72595
Thu Apr  4 07:07:06 2019;1554354426.3206925;2.72586
Thu Apr  4 07:07:21 2019;1554354441.5026133;2.72576
Thu Apr  4 07:07:36 2019;1554354456.682858;2.72566
Thu Apr  4 07:07:51 2019;1554354471.8645878;2.72555
Thu Apr  4 07:08:07 2019;1554354487.0491784;2.72546
Thu Apr  4 07:08:22 2019;1554354502.233955;2.72535
Thu Apr  4 07:08:37 2019;1554354517.417252;2.72526
Thu Apr  4 07:08:52 2019;1554354532.602233;2.72516
Thu Apr  4 07:09:07 2019;1554354547.7834525;2.72506
Thu Apr  4 07:09:22 2019;1554354562.9659152;2.72497
Thu Apr  4 07:09:38 2019;1554354578.153781;2.72487
Thu Apr  4 07:09:53 2019;1554354593.3406537;2.72478
Thu Apr  4 07:10:08 2019;1554354608.52209;2.7247
Thu Apr  4 07:10:23 2019;1554354623.7071824;2.72458
Thu Apr  4 07:10:38 2019;1554354638.8988905;2.72448
Thu Apr  4 07:10:54 2019;1554354654.0827658;2.72439
Thu Apr  4 07:11:09 2019;1554354669.263667;2.72429
Thu Apr  4 07:11:24 2019;1554354684.4531326;2.72419
Thu Apr  4 07:11:39 2019;1554354699.6375074;2.72409
Thu Apr  4 07:11:54 2019;1554354714.8274794;2.72399
Thu Apr  4 07:12:10 2019;1554354730.0117342;2.72389
Thu Apr  4 07:12:25 2019;1554354745.1947968;2.72379
Thu Apr  4 07:12:40 2019;1554354760.3731751;2.7237
Thu Apr  4 07:12:55 2019;1554354775.5618358;2.7236
Thu Apr  4 07:13:10 2019;1554354790.7392879;2.72349
Thu Apr  4 07:13:25 2019;1554354805.9237795;2.7234
Thu Apr  4 07:13:41 2019;1554354821.104354;2.7233
Thu Apr  4 07:13:56 2019;1554354836.2823114;2.72319
Thu Apr  4 07:14:11 2019;1554354851.4606469;2.7231
Thu Apr  4 07:14:26 2019;1554354866.6444354;2.72299
Thu Apr  4 07:14:41 2019;1554354881.8228762;2.72289
Thu Apr  4 07:14:57 2019;1554354897.0024042;2.7228
Thu Apr  4 07:15:12 2019;1554354912.1842089;2.72271
Thu Apr  4 07:15:27 2019;1554354927.3608782;2.7226
Thu Apr  4 07:15:42 2019;1554354942.5402305;2.72251
Thu Apr  4 07:15:57 2019;1554354957.7161803;2.72242
Thu Apr  4 07:16:12 2019;1554354972.9026847;2.72233
Thu Apr  4 07:16:28 2019;1554354988.081155;2.72222
Thu Apr  4 07:16:43 2019;1554355003.261599;2.72212
Thu Apr  4 07:16:58 2019;1554355018.448755;2.72203
Thu Apr  4 07:17:13 2019;1554355033.6292214;2.72194
Thu Apr  4 07:17:28 2019;1554355048.8116782;2.72183
Thu Apr  4 07:17:43 2019;1554355063.9926517;2.72172
Thu Apr  4 07:17:59 2019;1554355079.170162;2.72162
Thu Apr  4 07:18:14 2019;1554355094.3520465;2.72152
Thu Apr  4 07:18:29 2019;1554355109.5333412;2.72143
Thu Apr  4 07:18:44 2019;1554355124.7148216;2.72134
Thu Apr  4 07:18:59 2019;1554355139.8966923;2.72123
Thu Apr  4 07:19:15 2019;1554355155.0838532;2.72113
Thu Apr  4 07:19:30 2019;1554355170.2732732;2.72104
Thu Apr  4 07:19:45 2019;1554355185.4521918;2.72093
Thu Apr  4 07:20:00 2019;1554355200.6379416;2.72084
Thu Apr  4 07:20:15 2019;1554355215.825139;2.72075
Thu Apr  4 07:20:31 2019;1554355231.0170584;2.72065
Thu Apr  4 07:20:46 2019;1554355246.2022367;2.72056
Thu Apr  4 07:21:01 2019;1554355261.3831184;2.72046
Thu Apr  4 07:21:16 2019;1554355276.565453;2.72035
Thu Apr  4 07:21:31 2019;1554355291.7431672;2.72026
Thu Apr  4 07:21:46 2019;1554355306.9219148;2.72015
Thu Apr  4 07:22:02 2019;1554355322.1012824;2.72006
Thu Apr  4 07:22:17 2019;1554355337.2817721;2.71996
Thu Apr  4 07:22:32 2019;1554355352.4676754;2.71986
Thu Apr  4 07:22:47 2019;1554355367.6457944;2.71975
Thu Apr  4 07:23:02 2019;1554355382.8327992;2.71968
Thu Apr  4 07:23:18 2019;1554355398.0157049;2.71962
Thu Apr  4 07:23:33 2019;1554355413.2021313;2.71952
Thu Apr  4 07:23:48 2019;1554355428.3831813;2.71943
Thu Apr  4 07:24:03 2019;1554355443.5682406;2.71932
Thu Apr  4 07:24:18 2019;1554355458.7540355;2.71923
Thu Apr  4 07:24:33 2019;1554355473.9325516;2.71914
Thu Apr  4 07:24:49 2019;1554355489.1112454;2.71904
Thu Apr  4 07:25:04 2019;1554355504.2921548;2.71894
Thu Apr  4 07:25:19 2019;1554355519.4698853;2.71884
Thu Apr  4 07:25:34 2019;1554355534.6514225;2.71875
Thu Apr  4 07:25:49 2019;1554355549.8341506;2.71865
Thu Apr  4 07:26:05 2019;1554355565.020698;2.71855
Thu Apr  4 07:26:20 2019;1554355580.2041743;2.71844
Thu Apr  4 07:26:35 2019;1554355595.3826535;2.71836
Thu Apr  4 07:26:50 2019;1554355610.5619607;2.71826
Thu Apr  4 07:27:05 2019;1554355625.7401967;2.71815
Thu Apr  4 07:27:20 2019;1554355640.9230325;2.71806
Thu Apr  4 07:27:36 2019;1554355656.1032019;2.71796
Thu Apr  4 07:27:51 2019;1554355671.283355;2.71785
Thu Apr  4 07:28:06 2019;1554355686.4609406;2.71777
Thu Apr  4 07:28:21 2019;1554355701.640984;2.71766
Thu Apr  4 07:28:36 2019;1554355716.8191748;2.71756
Thu Apr  4 07:28:51 2019;1554355731.9958792;2.71745
Thu Apr  4 07:29:07 2019;1554355747.1857822;2.71736
Thu Apr  4 07:29:22 2019;1554355762.3720767;2.71726
Thu Apr  4 07:29:37 2019;1554355777.5506299;2.71715
Thu Apr  4 07:29:52 2019;1554355792.7296731;2.71705
Thu Apr  4 07:30:07 2019;1554355807.9122906;2.71695
Thu Apr  4 07:30:23 2019;1554355823.0915384;2.71685
Thu Apr  4 07:30:38 2019;1554355838.2718399;2.71673
Thu Apr  4 07:30:53 2019;1554355853.4540792;2.71665
Thu Apr  4 07:31:08 2019;1554355868.6371171;2.71655
Thu Apr  4 07:31:23 2019;1554355883.8191733;2.71645
Thu Apr  4 07:31:39 2019;1554355899.0069144;2.71639
Thu Apr  4 07:31:54 2019;1554355914.1911943;2.71633
Thu Apr  4 07:32:09 2019;1554355929.3791785;2.71624
Thu Apr  4 07:32:24 2019;1554355944.5638075;2.71615
Thu Apr  4 07:32:39 2019;1554355959.7456439;2.71605
